Sample ID,Site,Region,Date,Data Set,Year,Month,Season,Haul,Alewife,American Eel,Atlantic Menhaden,Atlantic Silverside,Atlantic Spadefish,Bay Anchovy,Black Sea Bass,Bluefish,Chain Pipefish,Croaker,Dusky Pipefish,Feather Blenny,Fourspine Stickleback,Florida Pompano,Gag Grouper,Gray Snapper,Harvestfish,Hogchoker,Inland Silverside,Inshore Lizardfish,Kingfish,Lined Seahorse,Mummichog,Naked Goby,Northern Pipefish,Northern Puffer,Northern Searobin,Northern Stargazer,Oyster Toadfish,Pigfish,Pinfish,Rainwater Killifish,Red Drum,Sheepshead Minnow,Silver Perch,Skilletfish,Southern Stingray,Speckled Trout,Spot,Spotfin Butterflyfish,Spotted Hake,Striped Bass,Striped Blenny,Striped Burrfish,Striped Killifish,Summer Flounder,Tautog,Weakfish,Winter Flounder
193,Goodwin Island,York River,4/6/10,Pres,2010,April,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Goodwin Island,York River,4/6/10,Pres,2010,April,Spring,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Goodwin Island,York River,4/6/10,Pres,2010,April,Spring,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Goodwin Island,York River,4/6/10,Pres,2010,April,Spring,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,Goodwin Island,York River,4/6/10,Pres,2010,April,Spring,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Goodwin Island,York River,4/6/10,Pres,2010,April,Spring,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
211,Goodwin Island,York River,5/4/10,Pres,2010,May,Spring,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0
212,Goodwin Island,York River,5/4/10,Pres,2010,May,Spring,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0
213,Goodwin Island,York River,5/4/10,Pres,2010,May,Spring,3,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
214,Goodwin Island,York River,5/4/10,Pres,2010,May,Spring,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0
215,Goodwin Island,York River,5/4/10,Pres,2010,May,Spring,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0
216,Goodwin Island,York River,5/4/10,Pres,2010,May,Spring,6,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0
217,Goodwin Island,York River,5/19/10,Pres,2010,May,Summer,1,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,1,0,0,0
218,Goodwin Island,York River,5/19/10,Pres,2010,May,Summer,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,130,0,0,0,0,0,0,0,0,0,0
219,Goodwin Island,York River,5/19/10,Pres,2010,May,Summer,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0
220,Goodwin Island,York River,5/19/10,Pres,2010,May,Summer,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0
221,Goodwin Island,York River,5/19/10,Pres,2010,May,Summer,5,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0
238,Goodwin Island,York River,6/2/10,Pres,2010,June,Summer,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0
239,Goodwin Island,York River,6/2/10,Pres,2010,June,Summer,2,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0
240,Goodwin Island,York River,6/2/10,Pres,2010,June,Summer,3,0,1,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,115,0,0,0,0,0,0,0,0,0,0
241,Goodwin Island,York River,6/2/10,Pres,2010,June,Summer,4,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,177,0,0,0,0,0,0,0,0,0,0
246,Goodwin Island,York River,6/17/10,Pres,2010,June,Summer,1,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,42,0,0,0,0,0,0,2,0,0,0
247,Goodwin Island,York River,6/17/10,Pres,2010,June,Summer,2,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,5,0,0,0,0,2,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,66,0,0,0,0,1,0,1,0,0,0
248,Goodwin Island,York River,6/17/10,Pres,2010,June,Summer,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
249,Goodwin Island,York River,6/17/10,Pres,2010,June,Summer,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
255,Goodwin Island,York River,6/21/10,Pres,2010,June,Summer,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0
256,Goodwin Island,York River,6/21/10,Pres,2010,June,Summer,2,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,2,0,0,14,0,0,0,0,1,0,0,0,0,0
257,Goodwin Island,York River,6/21/10,Pres,2010,June,Summer,3,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2,0,0,0,14,3,0,0,11,0,0,0,0,0,0,0,0,0,0
258,Goodwin Island,York River,6/21/10,Pres,2010,June,Summer,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,13,0,0,0,23,0,0,0,1,0,0,0,0,0,0
273,Goodwin Island,York River,7/6/10,Pres,2010,July,Summer,1,0,0,0,3,0,15,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,36,2,0,1,25,0,0,0,0,0,0,0,0,0,0
274,Goodwin Island,York River,7/6/10,Pres,2010,July,Summer,2,0,0,0,1,0,167,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,60,2,0,0,9,0,0,0,0,0,0,0,0,0,0
275,Goodwin Island,York River,7/6/10,Pres,2010,July,Summer,3,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,46,0,0,3,38,0,0,0,0,0,0,0,0,0,0
276,Goodwin Island,York River,7/6/10,Pres,2010,July,Summer,4,0,0,0,6,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,37,4,0,3,8,0,0,0,0,0,0,0,0,0,0
281,Goodwin Island,York River,7/20/10,Pres,2010,July,Summer,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,195,0,0,2,8,0,0,0,1,0,0,0,0,0,0
282,Goodwin Island,York River,7/20/10,Pres,2010,July,Summer,2,0,0,0,1,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,56,0,0,2,13,0,0,0,0,1,0,0,0,0,0
283,Goodwin Island,York River,7/20/10,Pres,2010,July,Summer,3,0,0,0,0,0,32,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,0,4,0,0,0,0,1,0,0,0,0,0
284,Goodwin Island,York River,7/20/10,Pres,2010,July,Summer,4,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,70,0,0,2,2,0,0,0,2,0,0,0,0,0,0
297,Goodwin Island,York River,8/10/10,Pres,2010,August,Summer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,Goodwin Island,York River,8/10/10,Pres,2010,August,Summer,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0
299,Goodwin Island,York River,8/10/10,Pres,2010,August,Summer,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0
300,Goodwin Island,York River,8/10/10,Pres,2010,August,Summer,4,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0
301,Goodwin Island,York River,8/10/10,Pres,2010,August,Summer,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0
302,Goodwin Island,York River,8/10/10,Pres,2010,August,Summer,6,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,0,0,0,10,0,0,0,0,0,0,1,0,0,0
309,Goodwin Island,York River,8/16/10,Pres,2010,August,Summer,1,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
310,Goodwin Island,York River,8/16/10,Pres,2010,August,Summer,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
311,Goodwin Island,York River,8/16/10,Pres,2010,August,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,13,0,0,0,26,0,0,0,0,0,0,0,0,0,0
312,Goodwin Island,York River,8/16/10,Pres,2010,August,Summer,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
313,Goodwin Island,York River,8/16/10,Pres,2010,August,Summer,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0,0,0,9,0,0,0,0,0,0,0,0,0,0
314,Goodwin Island,York River,8/16/10,Pres,2010,August,Summer,6,0,0,0,0,1,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0
321,Goodwin Island,York River,8/25/10,Pres,2010,August,Summer,1,0,0,0,0,3,10,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,89,0,0,0,0,0,0,2,0,0,0
322,Goodwin Island,York River,8/25/10,Pres,2010,August,Summer,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,34,0,0,0,0,0,0,0,0,12,0
323,Goodwin Island,York River,8/25/10,Pres,2010,August,Summer,3,0,0,0,0,1,33,0,0,0,1,0,0,0,0,0,0,0,7,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,4,57,0,0,0,0,0,0,1,0,3,0
324,Goodwin Island,York River,8/25/10,Pres,2010,August,Summer,4,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,17,0
325,Goodwin Island,York River,8/25/10,Pres,2010,August,Summer,5,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,32,0,0,0,0,0,0,0,0,5,0
332,Goodwin Island,York River,9/2/10,Pres,2010,September,Summer,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Goodwin Island,York River,9/2/10,Pres,2010,September,Summer,2,0,0,0,0,2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0
334,Goodwin Island,York River,9/2/10,Pres,2010,September,Summer,3,0,0,0,0,1,79,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,7,0
335,Goodwin Island,York River,9/2/10,Pres,2010,September,Summer,4,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,11,0
336,Goodwin Island,York River,9/2/10,Pres,2010,September,Summer,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,5,0
337,Goodwin Island,York River,9/2/10,Pres,2010,September,Summer,6,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0
343,Goodwin Island,York River,9/20/10,Pres,2010,September,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
344,Goodwin Island,York River,9/20/10,Pres,2010,September,Fall,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0
345,Goodwin Island,York River,9/20/10,Pres,2010,September,Fall,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
346,Goodwin Island,York River,9/20/10,Pres,2010,September,Fall,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
347,Goodwin Island,York River,9/20/10,Pres,2010,September,Fall,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,1,0,0,0
353,Goodwin Island,York River,10/6/10,Pres,2010,October,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
354,Goodwin Island,York River,10/6/10,Pres,2010,October,Fall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
355,Goodwin Island,York River,10/6/10,Pres,2010,October,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
356,Goodwin Island,York River,10/6/10,Pres,2010,October,Fall,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
362,Goodwin Island,York River,10/28/10,Pres,2010,October,Fall,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
363,Goodwin Island,York River,10/28/10,Pres,2010,October,Fall,2,0,0,0,0,0,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
364,Goodwin Island,York River,10/28/10,Pres,2010,October,Fall,3,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
365,Goodwin Island,York River,10/28/10,Pres,2010,October,Fall,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
374,Goodwin Island,York River,3/17/11,Pres,2011,March,Spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Goodwin Island,York River,3/17/11,Pres,2011,March,Spring,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,Goodwin Island,York River,3/17/11,Pres,2011,March,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Goodwin Island,York River,3/17/11,Pres,2011,March,Spring,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Goodwin Island,York River,5/26/11,Pres,2011,May,Summer,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Goodwin Island,York River,5/26/11,Pres,2011,May,Summer,2,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,Goodwin Island,York River,5/26/11,Pres,2011,May,Summer,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389,Goodwin Island,York River,5/26/11,Pres,2011,May,Summer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Goodwin Island,York River,6/7/11,Pres,2011,June,Summer,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
391,Goodwin Island,York River,6/7/11,Pres,2011,June,Summer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0
392,Goodwin Island,York River,6/7/11,Pres,2011,June,Summer,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0
393,Goodwin Island,York River,6/7/11,Pres,2011,June,Summer,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
402,Goodwin Island,York River,6/21/11,Pres,2011,June,Summer,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
403,Goodwin Island,York River,6/21/11,Pres,2011,June,Summer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0
404,Goodwin Island,York River,6/21/11,Pres,2011,June,Summer,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
405,Goodwin Island,York River,6/21/11,Pres,2011,June,Summer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0
406,Goodwin Island,York River,7/5/11,Pres,2011,July,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,0,0,1,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0
407,Goodwin Island,York River,7/5/11,Pres,2011,July,Summer,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0
408,Goodwin Island,York River,7/5/11,Pres,2011,July,Summer,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,1,0,0,0
409,Goodwin Island,York River,7/5/11,Pres,2011,July,Summer,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
415,Goodwin Island,York River,7/19/11,Pres,2011,July,Summer,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,41,0,0,0,6,0,0,0,1,0,0,0,0,0,0
416,Goodwin Island,York River,7/19/11,Pres,2011,July,Summer,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,26,0,0,0,14,0,0,0,0,0,0,0,0,0,0
417,Goodwin Island,York River,7/19/11,Pres,2011,July,Summer,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,51,0,0,0,3,0,0,0,0,0,0,1,0,0,0
418,Goodwin Island,York River,7/19/11,Pres,2011,July,Summer,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,35,0,0,0,2,0,0,0,1,1,0,0,0,0,0
419,Goodwin Island,York River,7/19/11,Pres,2011,July,Summer,5,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,19,2,0,0,0,0,1,0,0,0,45,0,0,2,6,0,0,0,0,0,0,0,0,0,0
420,Goodwin Island,York River,7/19/11,Pres,2011,July,Summer,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,16,3,0,0,0,1,0,0,0,0,124,0,0,0,5,0,0,0,0,0,0,0,0,0,0
421,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,1,0,0,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,1,0
422,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
423,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,3,0,0,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,1,0,1,0,0,0
